Email queue is currently suspended. Resume to automatically send other emails.,قائمة انتظار البريد الإلكتروني معلقة حاليًا. استئناف إرسال رسائل البريد الإلكتروني الأخرى تلقائيا.,
Emails,رسائل البريد الإلكتروني,
Emails Pulled,تم سحب رسائل البريد الإلكتروني,
Emails are already being pulled from this account.,يتم بالفعل سحب رسائل البريد الإلكتروني من هذا الحساب.,
Emails are muted,رسائل البريد الإلكتروني هي صامتة,
Emails will be sent with next possible workflow actions,سيتم إرسال رسائل البريد الإلكتروني مع إجراءات سير العمل التالية المحتملة,
Embed code copied,تم نسخ رمز التضمين,
Empty alias is not allowed,الاسم المستعار الفارغ غير مسموح به,
Empty column,عمود فارغ,
Empty string arguments are not allowed,غير مسموح بوسائط السلسلة الفارغة,
Enable,تمكين,
Enable Action Confirmation,تمكين تأكيد الإجراء,
Enable Address Autocompletion,تمكين الإكمال التلقائي للعنوان,
Enable Allow Auto Repeat for the doctype {0} in Customize Form,تمكين السماح للتكرار التلقائي للنمط {0} في تخصيص النموذج,
Enable Auto Reply,تمكين الرد التلقائي,
Enable Automatic Linking in Documents,تمكين الربط التلقائي في المستندات,
Enable Comments,تمكين تعليقات,
Enable Dynamic Client Registration,تمكين تسجيل العميل الديناميكي,
Enable Email Notifications,تمكين إشعارات البريد الإلكتروني,
Enable Google API in Google Settings.,تمكين Google API في إعدادات Google.,
Enable Google indexing,تمكين فهرسة جوجل,
Enable Incoming,تمكين الوارد,
Enable Onboarding,تفعيل الإعداد الأولي,
Enable Outgoing,تمكين البريد الصادر,
Enable Password Policy,تفعيل سياسة كلمة المرور,
Enable Prepared Report,تمكين التقرير المعد,
Enable Print Server,تمكين خادم الطباعة,
Enable Push Notification Relay,تمكين ترحيل الإخطارات,
Enable Rate Limit,تمكين حد السعر,
Enable Raw Printing,تمكين الطباعة الخام,
Enable Report,تمكين تقرير,
Enable Scheduled Jobs,تفعيل المهام المجدولة,
Enable Scheduler,تمكين المجدول,
Enable Security,تمكين الأمن,
Enable Social Login,تمكين تسجيل الدخول الاجتماعي,
Enable Tracking Page Views,تمكين تتبع مشاهدات الصفحة,
Enable Two Factor Auth,تفعيل المصادقة الثنائية,
Enable developer mode to create a standard Print Template,قم بتمكين وضع المطور لإنشاء قالب طباعة قياسي,
Enable developer mode to create a standard Web Template,قم بتمكين وضع المطور لإنشاء قالب ويب قياسي,
"Enable if on click
opens modal.","تمكين إذا عند النقر
يفتح مشروط.",
Enable in-app website tracking,تمكين تتبع موقع الويب داخل التطبيق,
Enabled,تمكين,
Enabled Scheduler,تمكين المجدول,
Enabled email inbox for user {0},صندوق الوارد للبريد الإلكتروني المُمكّن للمستخدم {0},
Enables Calendar and Gantt views.,تمكين طرق عرض التقويم وجانت.,
Enabling auto reply on an incoming email account will send automated replies to all the synchronized emails. Do you wish to continue?,سيؤدي تمكين الرد التلقائي على حساب بريد إلكتروني وارد إلى إرسال ردود تلقائية على جميع رسائل البريد الإلكتروني المتزامنة. هل ترغب في الاستمرار؟,
"Enabling this will register your site on a central relay server to send push notifications for all installed apps through Firebase Cloud Messaging. This server only stores user tokens and error logs, and no messages are saved.",سيؤدي تمكين هذا إلى تسجيل موقعك على خادم ترحيل مركزي لإرسال إشعارات الدفع لجميع التطبيقات المثبتة من خلال Firebase Cloud Messaging. يقوم هذا الخادم فقط بتخزين الرموز المميزة للمستخدم وسجلات الأخطاء، ولا يتم حفظ أي رسائل.,
Enabling this will submit documents in background,سيؤدي تمكين هذا إلى إرسال المستندات في الخلفية,
Encrypt Backups,تشفير النسخ الاحتياطية,
Encryption key is in invalid format!,مفتاح التشفير بتنسيق غير صالح!,
Encryption key is invalid! Please check site_config.json,مفتاح التشفير غير صالح! يرجى التحقق من site_config.json,
End,نهاية,
End Date,تاريخ الانتهاء,
End Date Field,حقل تاريخ الانتهاء,
End Date cannot be before Start Date!,لا يمكن أن يكون تاريخ الانتهاء قبل تاريخ البدء!,
End Date cannot be today.,لا يمكن أن يكون تاريخ الانتهاء اليوم.,
Ended At,انتهى عند,
Endpoints,نقاط النهاية,
Ends on,ينتهي في,
Energy Point,نقطة الطاقة,
Enqueued By,تم وضعه بواسطة,
Enqueued creation of indexes,سرد إنشاء الفهارس,
Ensure the user and group search paths are correct.,تأكد من صحة مسارات بحث المستخدم والمجموعة.,
Enter Client Id and Client Secret in Google Settings.,أدخل معرف العميل وسر العميل في إعدادات Google.,
Enter Code displayed in OTP App.,أدخل الرمز المعروض في تطبيق OTP.,
"Enter Email Recipient(s) in the To, CC, or BCC fields",أدخل مستلم (مستلمي) البريد الإلكتروني في الحقول إلى، أو نسخة، أو نسخة مخفية,
Enter Form Type,أدخل نوع النموذج,
Enter Value,أدخل القيمة,Title of prompt dialog
Enter a name for this {0},أدخل اسمًا لهذا {0},
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".",إدخال الحقول القيمة الافتراضية (مفاتيح) والقيم. إذا قمت بإضافة قيم متعددة للحقل، وسيتم اختيار أول واحد. وتستخدم هذه الافتراضات أيضا إلى وضع قواعد إذن &quot;مباراة&quot;. لمشاهدة قائمة من المجالات، انتقل إلى &quot;نموذج تخصيص&quot;.,
Enter folder name,أدخل اسم المجلد,
"Enter list of Options, each on a new line.",أدخل قائمة الخيارات، كل منها في سطر جديد.,
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)",أدخل المعلمات URL ثابت هنا (مثلا المرسل = ERPNext، اسم المستخدم = ERPNext، كلمة المرور = 1234 الخ),
Enter url parameter for message,ادخل معمل العنوان للرسالة,
Enter url parameter for receiver nos,ادخل معامل العنوان لمشغل شبكة المستقبل,
Enter your password,ادخل رقمك السري,
Entity Name,اسم الكيان,
Entity Type,نوع الكيان,
Equals,تساوي,
Error,خطأ,
Error Log,سجل الأخطاء,
Error Message,رسالة خطأ,
"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running, to use the Raw Print feature.<br><br><a target=""_blank"" href=""https://qz.io/download/"">Click here to Download and install QZ Tray</a>.<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">Click here to learn more about Raw Printing</a>.","خطأ في الاتصال بـ QZ Tray Application ... <br><br> تحتاج إلى تثبيت تطبيق QZ Tray وتشغيله لاستخدام ميزة Raw Print. <br><br> <a href=""https://qz.io/download/"" target=""_blank"">انقر هنا لتنزيل وتثبيت QZ Tray</a> . <br> <a href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"" target=""_blank"">انقر هنا لمعرفة المزيد عن الطباعة الخام</a> .",
Error connecting via IMAP/POP3: {e},خطأ في الاتصال عبر IMAP/POP3: {e},
Error connecting via SMTP: {e},خطأ في الاتصال عبر SMTP: {e},
Error has occurred in {0},حدث خطأ في {0},
Error in Client Script,خطأ في البرنامج النصي للعميل,
Error in Client Script.,خطأ في البرنامج النصي للعميل.,
Error in Header/Footer Script,خطأ في البرنامج النصي للرأس/التذييل,
Error in Notification,خطأ في الإخطار,
Error in print format on line {0}: {1},خطأ في تنسيق الطباعة في السطر {0}: {1},
Error in {0}.get_list: {1},خطأ في {0}.get_list: {1},
Error parsing nested filters: {0}. {1},خطأ في تحليل عوامل التصفية المتداخلة: {0}. {1},
"Error validating ""Ignore User Permissions""","خطأ في التحقق من صحة ""تجاهل أذونات المستخدم""",
Error while connecting to email account {0},حدث خطأ أثناء الاتصال بحساب البريد الإلكتروني {0},
Error while evaluating Notification {0}. Please fix your template.,خطأ أثناء تقييم الإشعار {0}. يرجى تصحيح القالب الخاص بك.,
Error {0}: {1},الخطأ {0}: {1},
Error: Data missing in table {0},خطأ: البيانات مفقودة في الجدول {0},
Error: Value missing for {0}: {1},خطأ: قيمة مفقودة ل {0}: {1},
Error: {0} Row #{1}: Value missing for: {2},خطأ: {0} الصف رقم {1}: القيمة مفقودة لـ: {2},
Errors,أخطاء,
Evaluate as Expression,تقييم كتعبير,
Event,حدث,
Event Category,فئة الحدث,
Event Frequency,تردد الحدث,
Event Notifications,إشعارات الأحداث,
Event Participants,المشاركون في الحدث,
Event Reminders,رسائل التذكير بالأحداث,
Event Synced with Google Calendar.,حدث مزامنة مع تقويم Google.,
Event Type,نوع الحدث,
Events,الأحداث,
Events in Today's Calendar,الأحداث في التقويم اليوم,
Everyone,كل شخص,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]",مثال: &quot;الألوان&quot;: [&quot;# d1d8dd&quot;، &quot;# ff5858&quot;],
Exact Copies,النسخ الدقيقة,
Example,مثال,
"Example: ""/desk""",مثال: &quot;/ desk&quot;,
Example: #Tree/Account,مثال: # شجرة / حساب,
Example: 00001,مثال: 00001,
Example: Setting this to 24:00 will log out a user if they are not active for 24:00 hours.,مثال: سيؤدي تعيين هذا على الساعة 24:00 إلى تسجيل خروج المستخدم إذا لم يكن نشطًا لمدة 24:00 ساعة.,
Example: {{ subject }},مثال: {{topic}},
Excel,تفوق,
Excellent,ممتاز,
Exception,استثناء,
Execute,نفذ - اعدم,
Execute Console script,تنفيذ البرنامج النصي لوحدة التحكم,
Executing Code,تنفيذ التعليمات البرمجية,
Executing...,جاري التنفيذ...,
Execution Time: {0} sec,وقت التنفيذ: {0} ثانية,
Executive,تنفيذي,
Existing Role,الدور الحالي,
Expand,وسعت,
Expand All,قم بتوسيع الكل,
"Expected 'and' or 'or' operator, found: {0}","تم العثور على عامل التشغيل المتوقع ""و"" أو ""أو"": {0}",
Experimental,تجريبي,
Expert,خبير,
Expiration time,وقت انتهاء الصلاحية,
Expire Notification On,تنتهي الإعلام على,
Expired,انتهت صلاحيتها,
Expires In,ينتهي في,
Expires On,تنتهي صلاحيته,
Expiry time of QR Code Image Page,وقت انتهاء صلاحية رمز الاستجابة السريعة صورة الصفحة,
Export,تصدير,
Export 1 record,تصدير 1 سجل,
Export Custom Permissions,تصدير ضوابط مخصص,
Export Customizations,تصدير تخصيصات,
Export Data,تصدير البيانات,
Export Errored Rows,تصدير الصفوف الخاطئة,
Export From,تصدير من,
Export Import Log,تصدير سجل الاستيراد,
Export Report: {0},تصدير التقرير: {0},Export report
Export Type,نوع التصدير,
Export all matching rows?,تصدير كافة الصفوف المطابقة؟,
Export all {0} rows?,هل تريد تصدير جميع الصفوف البالغ عددها {0}؟,
Export as zip,تصدير كملف مضغوط,
Export in Background,تصدير في الخلفية,
Export not allowed. You need {0} role to export.,الصادرات غير مسموح به. تحتاج {0} صلاحية التصدير.,
Export only customizations assigned to the selected module.<br><span class='text-muted'><strong>Note:</strong> You must set the <em>Module (for export)</em> field on Custom Field and Property Setter records before applying this filter.</span><p class='alert alert-warning'> <strong>Warning:</strong> Customizations from other modules will be excluded.</p>,قم بتصدير التخصيصات المخصصة للوحدة المحددة فقط.<br><span class='text-muted'><strong>ملاحظة:</strong> يجب عليك تعيين حقل <em>الوحدة (للتصدير)</em> في سجلات الحقول المخصصة وإعدادات الخصائص قبل تطبيق هذا الفلتر.</span><p class='alert تنبيه-warning'> <strong>تحذير:</strong> سيتم استبعاد التخصيصات من الوحدات الأخرى.</p>,
Export the data without any header notes and column descriptions,قم بتصدير البيانات دون أي ملاحظات رأسية وأوصاف أعمدة,
Export without main header,تصدير بدون رأس رئيسي,
Export {0} records,تصدير {0} السجلات,
Exported permissions will be force-synced on every migrate overriding any other customization.,ستتم مزامنة الأذونات المصدرة عند كل عملية ترحيل متجاوزة أي تخصيص آخر.,
Expose Recipients,كشف المستلمين,
Expression,التعبير,
Expression (old style),التعبير (النمط القديم),
"Expression, Optional",التعبير والاختياري,
External,خارجي,
External Link,رابط خارجي,
Extra Parameters,معلمات اضافية,
Facebook,الفيسبوك,
Fail,فشل,
Failed,فشل,
Failed Emails,رسائل البريد الإلكتروني الفاشلة,
Failed Job Count,فشل عدد الوظائف,
Failed Jobs,وظائف فاشلة,
Failed Logins (Last 30 days),عمليات تسجيل الدخول الفاشلة (آخر 30 يومًا),
Failed Transactions,المعاملات الفاشلة,
Failed to aquire lock: {}. Lock may be held by another process.,فشل الحصول على القفل: {}. قد يتم إجراء القفل بواسطة عملية أخرى.,
Failed to change password.,فشل تغيير كلمة المرور.,
Failed to complete setup,فشل في إكمال الإعداد,
Failed to compute request body: {},فشل في حساب نص الطلب: {},
Failed to connect to server,فشل الاتصال بالخادم,
"Failed to decode token, please provide a valid base64-encoded token.",فشل فك الرمز المميز ، يرجى تقديم رمز مميز صالح بترميز base64.,
Failed to decrypt key {0},فشل في فك تشفير المفتاح {0},
Failed to delete {0} documents: {1},فشل حذف {0} من المستندات: {1},
Failed to enable scheduler: {0},فشل في تمكين المجدول: {0},
Failed to evaluate conditions: {},فشل في تقييم الشروط: {},
Failed to export python type hints,فشل تصدير تلميحات نوع بايثون,
Failed to generate names from the series,فشل في إنشاء أسماء من السلسلة,
Failed to generate preview of series,فشل إنشاء معاينة السلسلة,
Failed to get method for command {0} with {1},فشل الحصول على طريقة للأمر {0} مع {1},
Failed to get method {0} with {1},فشل الحصول على الطريقة {0} مع {1},
Failed to get site info,فشل الحصول على معلومات الموقع,
"Failed to import virtual doctype {}, is controller file present?",فشل استيراد نوع المستند الظاهري {}، هل ملف وحدة التحكم موجود؟,
Failed to optimize image: {0},فشل تحسين الصورة: {0},
Failed to render message: {},فشل عرض الرسالة: {},
Failed to render subject: {},فشل عرض الموضوع: {},
Failed to request login to Frappe Cloud,فشل في طلب تسجيل الدخول إلى Frappe Cloud,
Failed to send email with subject:,فشل في إرسال البريد الإلكتروني مع الموضوع:,
Failed to send notification email,فشل إرسال إشعار بالبريد الإلكتروني,
Failed to update global settings,فشل في تحديث الإعدادات العامة,
Failed while calling API {0},فشل أثناء استدعاء API {0},
Failing Scheduled Jobs (last 7 days),فشل المهام المجدولة (آخر 7 أيام),
Failure,الفشل,
Failure Rate,معدل الفشل,
FavIcon,أيقونة المفضلة,
Fax,فاكس,
Feedback,ردود الفعل,
Female,أنثى,
Fetch From,إحضار من,
Fetch Images,جلب الصور,
Fetch attached images from document,إحضار الصور المرفقة من المستند,
Fetch on Save if Empty,جلب عند الحفظ إذا كان فارغًا,
Fetching default Global Search documents.,جلب مستندات البحث العالمي الافتراضية.,
Fetching fields from {0}...,جارٍ جلب الحقول من {0}...,
Field,حقل,
"Field ""route"" is mandatory for Web Views",حقل &quot;الطريق&quot; إلزامي للويب المشاهدات,
"Field ""title"" is mandatory if ""Website Search Field"" is set.","حقل ""العنوان"" إلزامي في حالة تعيين ""حقل البحث في موقع الويب"".",
"Field ""value"" is mandatory. Please specify value to be updated","حقل ""قيمة"" إلزامي. يرجى تحديد قيمة ليتم تحديثها",
Field <code>{0}</code> not found in {1},لم يتم العثور على الحقل <code>{0}</code> في {1},
Field Description,وصف الحقل,
Field Missing,الحقل مفقود,
Field Name,اسم الحقل,
Field Orientation (Left-Right),اتجاه المجال (يسار-يمين),
Field Orientation (Top-Down),اتجاه المجال (من أعلى إلى أسفل),
Field Template,قالب الميدان,
Field Type,نوع الحقل,
Field not permitted in query,الحقل غير مسموح به في الاستعلام,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)",الحقل الذي يمثل حالة سير العمل للصفقة (إذا حقل غير موجود، سيتم إنشاء حقل مخصص جديد مخفي),
Field to Track,حقل لتعقب,
Field type cannot be changed for {0},لا يمكن تغيير نوع الحقل ل {0},
Field {0} does not exist on {1},الحقل {0} غير موجود في {1},
Field {0} is referring to non-existing doctype {1}.,يشير الحقل {0} إلى نوع المستند غير الموجود {1}.,
Field {0} must be a virtual field to support virtual doctype.,يجب أن يكون الحقل {0} حقلاً افتراضيًا لدعم نوع الوثيقة الافتراضية.,
Field {0} not found.,الحقل {0} غير موجود.,
Field {0} on document {1} is neither a Mobile number field nor a Customer or User link,الحقل {0} في المستند {1} ليس حقل رقم الهاتف المحمول ولا رابط العميل أو المستخدم,
Fieldname,اسم الحقل,
Fieldname '{0}' conflicting with a {1} of the name {2} in {3},اسم الحقل '{0}' يتعارض مع {1} من الاسم {2} في {3},
Fieldname called {0} must exist to enable autonaming,يجب أن يكون اسم الحقل المسمى {0} موجودًا لتمكين التسمية التلقائية,
Fieldname is limited to 64 characters ({0}),اسم الحقل محدد ب 64 حرف<br>Fieldname is limited to 64 characters ({0}),
Fieldname not set for Custom Field,أسم الحقل لم يتم تعيينه لحقل مخصص,
Fieldname which will be the DocType for this link field.,أسم الحقل الذي سيكون DOCTYPE لهذا الحقل الارتباط.,
Fieldname {0} appears multiple times,يظهر اسم الحقل {0} عدة مرات,
Fieldname {0} cannot have special characters like {1},FIELDNAME {0} لا يمكن أن يكون أحرف خاصة مثل {1},
Fieldname {0} conflicting with meta object,أسم الحقل {0} متعارض مع الكلمات الدلائلية,
Fieldname {0} is restricted,اسم الحقل {0} مقيد,
Fields,الحقول,
Fields Multicheck,الحقول متعددة,
Fields `file_name` or `file_url` must be set for File,"يجب تعيين الحقول ""اسم_الملف"" أو ""رابط_الملف"" للملف",
Fields must be a list or tuple when as_list is enabled,يجب أن تكون الحقول عبارة عن قائمة أو مجموعة عند تمكين as_list,
"Fields must be a string, list, tuple, pypika Field, or pypika Function",يجب أن تكون الحقول عبارة عن سلسلة أو قائمة أو صف أو حقل pypika أو وظيفة pypika,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","سيتم تضمين الحقول المفصولة بفواصل (،) في قائمة ""البحث حسب"" من مربع حوار البحث",
Fieldtype,نوع الحقل,
Fieldtype cannot be changed from {0} to {1},لا يمكن تغيير نوع الحقل من {0} إلى {1},
Fieldtype cannot be changed from {0} to {1} in row {2},لا يمكن تغيير نوع الحقل من {0} إلى {1} في الصف {2},
File,ملف,
"File ""{0}"" was skipped because of invalid file type","تم تخطي الملف ""{0}"" بسبب نوع الملف غير الصالح",
"File ""{0}"" was skipped because only {1} uploads are allowed","تم تخطي الملف ""{0}"" لأنه مسموح بتحميل {1} فقط",
"File ""{0}"" was skipped because only {1} uploads are allowed for DocType ""{2}""","تم تخطي الملف ""{0}"" لأنه يُسمح فقط بـ {1} تحميلات لـ DocType ""{2}""",
"File ""{0}"" was skipped because size exceeds {1} MB","تم تخطي الملف ""{0}"" لأن حجمه يتجاوز {1} ميغابايت",
File '{0}' not found,ملف '{0}' لم يتم العثور,
File Information,معلومات الملف,
File Manager,مدير الملفات,
File Name,اسم الملف,
File Size,حجم الملف,
File Storage,تخزين الملفات,
File Type,نوع الملف,
File URL,ملف URL,
File backup is ready,ملف النسخ الاحتياطي جاهز,
File name cannot have {0},لا يمكن أن يحتوي اسم الملف على {0},
File not attached,الملف غير مرفق,
File size exceeded the maximum allowed size of {0} MB,تجاوز حجم الملف الحد الأقصى المسموح به لحجم {0} ميغابايت,
File too big,الملف كبير جدا,
File type of {0} is not allowed,نوع الملف {0} غير مسموح به,
File upload failed.,فشل تحميل الملف.,
File {0} does not exist,الملف {0} غير موجود,
Files,الملفات,
Filter,منقي,
Filter Area,منطقة التصفية,
Filter Data,تصفية البيانات,
Filter List,قائمة التصفية,
Filter Meta,تصفية ميتا,
Filter Name,اسم الفلتر,
Filter Values,قيم التصفية,
Filter condition missing after operator: {0},شرط التصفية مفقود بعد عامل التشغيل: {0},
Filter fields have invalid backtick notation: {0},تحتوي حقول التصفية على علامة backtick غير صالحة: {0},
Filter...,تصفية...,
Filtered By,تمت التصفية بواسطة,
Filtered Records,السجلات التي تمت تصفيتها,
"Filtered by ""{0}""",تمت تصفيتها من قبل &quot;{0}&quot;,
Filtered by: {0}.,تمت التصفية حسب: {0}.,
Filters,المرشحات,
Filters Configuration,تكوين المرشحات,
Filters Display,عرض المرشحات,
Filters Editor,محرر المرشحات,
Filters JSON,مرشحات JSON,
Filters Section,قسم المرشحات,
Filters saved,مرشحات حفظ,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","يمكن الوصول إلى <code>filters</code> عبر <code>filters</code> .<br><br> إرسال الإخراج <code>result = [result]</code> ، أو <code>data = [columns], [result]</code> النمط القديم <code>data = [columns], [result]</code>",
Filters {0},عوامل التصفية {0},
Filters:,المرشحات:,
Find '{0}' in ...,"ابحث عن ""{0}"" في ...",
Find {0} in {1},البحث عن {0} في {1},
Finished,تم الانتهاء من,
Finished At,انتهى في,
First,أولا,
First Day of the Week,أول يوم في الأسبوع,
First Name,الاسم الأول,
First Success Message,رسالة النجاح الأولى,
First data column must be blank.,يجب أن يكون عمود البيانات الأولى فارغة.,
First set the name and save the record.,أولا قم بتعيين الإسم وحفظ السجل.,
Fit,صالح,
Flag,علم,
Float,رقم عشري,
Float Precision,دقة الأرقام العشرية,
Fold,طية,
Fold can not be at the end of the form,لا يمكن أن تكون الطية في نهاية النموذج,
Fold must come before a Section Break,يجب أن تأتي أضعاف قبل فاصل القسم,
Folder,مجلد,
Folder Name,اسم المجلد,
Folder name should not include '/' (slash),يجب ألا يتضمن اسم المجلد &#39;/&#39; (شرطة مائلة),
Folder {0} is not empty,المجلد {0} غير فارغ,
Folio,فوليو,
Follow,إتبع,
Followed by,تليها,
Following Report Filters have missing values:,تحتوي عوامل تصفية التقارير التالية على قيم مفقودة:,
Following document {0},المستند التالي {0},
Following fields are missing:,الحقول التالية مفقودة:,
Following fields have invalid values:,تحتوي الحقول التالية على قيم غير صالحة:,
Following fields have missing values,الحقول التالية لها قيم مفقودة,
Following fields have missing values:,الحقول التالية والقيم المفقودة:,
Font,الخط,
Font Properties,خصائص الخط,
Font Size,حجم الخط,
Fonts,الخطوط,
Footer,تذييل الصفحة,
"Footer ""Powered By""","تذييل ""بدعم من""",
Footer Based On,التذييل بناءً على,
Footer Content,محتوى التذييل,
Footer Details,تفاصيل التذييل,
Footer HTML,تذييل HTML,
Footer HTML set from attachment {0},تم تعيين HTML للتذييل من المرفق {0},
Footer Image,صورة التذييل,
Footer Items,تذييل العناصر,
Footer Logo,تذييل الشعار,
Footer Script,تذييل النصي,
Footer Template,قالب التذييل,
Footer Template Values,قيم قالب التذييل,
Footer might not be visible as {0} option is disabled</div>,قد لا يكون التذييل مرئيًا نظرًا لأن خيار {0} معطل</div>,
Footer will display correctly only in PDF,سيعرض تذييل الصفحة بشكل صحيح في PDF فقط,
For DocType,بالنسبة إلى DocType,
For DocType Link / DocType Action,لإجراء DocType Link / DocType,
For Document,للوثيقة,
For Document Type,لنوع المستند,
For Example: {} Open,على سبيل المثال: {} Open,
For User,للمستخدم,
For Value,للقيمة,
"For a dynamic subject, use Jinja tags like this: <code>{{ doc.name }} Delivered</code>",بالنسبة لموضوع ديناميكي، استخدم علامات Jinja مثل هذه: <code>{{ doc.name }} تم التسليم</code>,
"For comparison, use >5, <10 or =324. For ranges, use 5:10 (for values between 5 & 10).",للمقارنة ، استخدم&gt; 5 ، &lt;10 أو = 324. للنطاقات ، استخدم 5:10 (للقيم بين 5 و 10).,
For example:,على سبيل المثال:,
"For example: If you want to include the document ID, use {0}",على سبيل المثال: إذا كنت تريد تضمين الوثيقة ID، استخدم {0},
For example: {} Open,على سبيل المثال: {} فتح,
"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","للحصول على المساعدة ، راجع <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">أمثلة و API Script</a>",
"For more information, {0}.",لمزيد من المعلومات ، {0}.,
"For multiple addresses, enter the address on different line. e.g. test@test.com ⏎ test1@test.com",بالنسبة للعناوين المتعددة، أدخل العنوان على سطر مختلف. على سبيل المثال test@test.com ⏎ test1@test.com,
"For updating, you can update only selective columns.",لتحديث، يمكنك تحديث الأعمدة انتقائية فقط.,
For {0} at level {1} in {2} in row {3},ل {0} في {1} مستوى في {2} في {3} الصف,
Force,فرض,
Force Re-route to Default View,فرض إعادة التوجيه إلى العرض الافتراضي,
Force Stop job,وظيفة إيقاف القوة,
Force User to Reset Password,إجبار المستخدم على إعادة تعيين كلمة المرور,
Force Web Capture Mode for Uploads,فرض وضع التقاط الويب للتحميلات,
Forgot Password?,هل نسيت كلمة المرور؟,
Form,النموذج,
Form Builder,منشئ النموذج,
Form Dict,نموذج الإملاء,
Form Settings,إعدادات النموذج,
Form Tour,جولة النموذج,
Form Tour Step,خطوة جولة النموذج,
Form URL-Encoded,نموذج URL المشفرة,
Format,شكل,
Format Data,تنسيق البيانات,
Fortnightly,مرة كل اسبوعين,
Forward,إلى الأمام,
Forward Query Parameters,معلمات الاستعلام إلى الأمام,
Forward To Email Address,انتقل إلى عنوان البريد الإلكتروني,
Fraction,جزء,
Fraction Units,جزء الوحدات,
Frappe,فرابي,
Frappe Blog,مدونة فرابيه,
Frappe Forum,منتدى فرابيه,
Frappe Framework,الإطار فرابي,
Frappe Light,فرابيه لايت,
Frappe Mail,فرابيه بريد,
Frappe Mail OAuth Error,خطأ Frappe Mail OAuth,
Frappe Mail Site,موقع بريد فرابيه,
Frappe Support,دعم فرابيه,
Frappe page builder using components,منشئ صفحة Frappe باستخدام المكونات,
Free,مجاني,Image Cropper
Frequency,تكرر,
Friday,الجمعة,
From,من,
From Attach Field,من إرفاق الحقل,
From Date,من التاريخ,
From Date Field,من حقل التاريخ,
From Document Type,من نوع المستند,
From Field,من الميدان,
From Full Name,من الاسم الكامل,
From User,من المستخدم,
From version,من الإصدار,
Full,ممتلئ,
Full Name,الاسم الكامل,
Full Page,صفحة كاملة,
Full Width,العرض الكامل,
Function,وظيفة,
Function Based On,وظيفة على أساس,
Function {0} is not whitelisted.,الوظيفة {0} ليست مدرجة في القائمة البيضاء.,
Function {0} requires arguments but none were provided,تتطلب الوظيفة {0} وسائط ولكن لم يتم توفير أي منها,
Further sub-groups can only be created under records marked as 'Group',"لا يمكن إنشاء مجموعات فرعية أخرى إلا ضمن السجلات المميزة بـ ""المجموعة""",
Fw: {0},FW: {0},
GET,احصل على,
GMail,بريد جوجل,
GNU Affero General Public License,رخصة جنو أفيرو العامة,
GNU General Public License,رخصة جنو العامة,
Gantt,جانت,
Gantt View,عرض جانت,
Gender,جنس,
Genderqueer,الجنس,
General,عام,
Generate Keys,توليد مفاتيح,
Generate New Report,توليد تقرير جديد,
Generate Random Password,إنشاء كلمة مرور عشوائية,
Generate Separate Documents For Each Assignee,إنشاء وثائق منفصلة لكل المكلف,
Generate Tracking URL,إنشاء عنوان URL للتتبع,
Geo,جغرافية,
Geoapify,جيوابيفي,
Geolocation,تحديد الموقع الجغرافي,
Geolocation Settings,إعدادات تحديد الموقع الجغرافي,
Get Alerts for Today,الحصول على تنبيهات لهذا اليوم,
Get Backup Encryption Key,احصل على مفتاح تشفير النسخ الاحتياطي,
Get Contacts,الحصول على اتصالات,
Get Fields,احصل على الحقول,
Get Header and Footer wkhtmltopdf variables,احصل على متغيرات wkhtmltopdf للرأس والتذييل,
Get Items,الحصول على العناصر,
Get OpenID Configuration,احصل على تكوين OpenID,
Get PDF,احصل على قوات الدفاع الشعبي,
Get a preview of generated names with a series.,احصل على معاينة للأسماء التي تم إنشاؤها مع سلسلة.,
Get notified when an email is received on any of the documents assigned to you.,احصل على إشعار عند تلقي بريد إلكتروني بشأن أي من المستندات المخصصة لك.,
Get your globally recognized avatar from Gravatar.com,الحصول على الرمزية الخاص بك المعترف بها عالميا من Gravatar.com,
Git Branch,فرع جيت,
GitHub,جت هب (GITHUB),
Github flavoured markdown syntax,بناء جملة تخفيض السعر بنكهة جيثب,
Global Search DocType,البحث العالمي DocType,
Global Search Document Types Reset.,إعادة تعيين أنواع وثائق البحث العامة.,
Global Search Settings,إعدادات البحث العالمية,
Global Shortcuts,اختصارات العالمية,
Global Unsubscribe,إلغاء الاشتراك العالمية,
Go,اذهب,
Go Back,عد,
